Hour	HR (bpm)
08:30:00	65.32
08:35:00	60.93
08:40:00	61.35
08:45:00	62.49
08:50:00	58.4
08:55:00	60.94
09:00:00	62.92
09:05:00	62.36
09:10:00	65.67
09:15:00	62.34
09:20:00	59.86
09:25:00	61.54
09:30:00	62.53
09:35:00	59.19
09:40:00	59.2
09:45:00	62.65
09:50:00	60.44
09:55:00	60.1
10:00:00	60.32
10:05:00	61.74
10:10:00	58.67
10:15:00	59.22
10:20:00	63.6
10:25:00	61.28
10:30:00	63.74
10:35:00	61.32
10:40:00	58.29
10:45:00	56.62
10:50:00	59.33
10:55:00	57.7
11:00:00	60.54
11:05:00	58.14
11:10:00	63.24
11:15:00	56.49
11:20:00	61.3
11:25:00	60.67
11:30:00	58.8
11:35:00	59.11
11:40:00	63.37
11:45:00	60.6
11:50:00	59.66
11:55:00	63.36
12:00:00	69.47
12:05:00	79.47
12:10:00	87.71
12:15:00	94.88
12:20:00	69.2
12:25:00	78.37
12:30:00	85.01
12:35:00	93.63
12:40:00	59.5
12:45:00	61.36
12:50:00	61.04
12:55:00	62.22
13:00:00	61.13
13:05:00	63.24
13:10:00	63.58
13:15:00	57.2
13:20:00	61.61
13:25:00	58.51
13:30:00	63.35
13:35:00	58.22
13:40:00	58.84
13:45:00	62.93
13:50:00	63.18
13:55:00	60.24
14:00:00	62.56
14:05:00	62.34
14:10:00	60.82
14:15:00	63.47
14:20:00	64.15
14:25:00	66.92
14:30:00	63.46
14:35:00	66.62
14:40:00	68.21
14:45:00	65.34
14:50:00	65.39
14:55:00	64.27
15:00:00	66.15
15:05:00	62.03
15:10:00	64.16
15:15:00	64.92
15:20:00	63.24
15:25:00	63.45
15:30:00	66.16
15:35:00	67.02
15:40:00	65.1
15:45:00	66.64
15:50:00	65.6
15:55:00	65.64
16:00:00	68.44
16:05:00	65.16
16:10:00	68.07
16:15:00	66.11
16:20:00	66.91
16:25:00	71.3
16:30:00	65.67
16:35:00	69.51
16:40:00	66.44
16:45:00	72.13
16:50:00	66.77
16:55:00	69.46
17:00:00	69.27
17:05:00	68.71
17:10:00	66.94
17:15:00	68.32
17:20:00	69.67
17:25:00	68.31
17:30:00	68.98
17:35:00	69.2
17:40:00	72.06
17:45:00	72.3
17:50:00	68.61
17:55:00	71.75
18:00:00	69.82
18:05:00	71.09
18:10:00	73.1
18:15:00	70.82
18:20:00	73.17
18:25:00	70.19
18:30:00	70.82
18:35:00	73.72
18:40:00	73.53
18:45:00	72.71
18:50:00	72.12
18:55:00	72.62
19:00:00	74.55
19:05:00	70.66
19:10:00	71.84
19:15:00	74.84
19:20:00	74.05
19:25:00	69.05
19:30:00	72.95
19:35:00	71.47
19:40:00	73.01
19:45:00	73.17
19:50:00	72.95
19:55:00	74.6
20:00:00	78.9
20:05:00	75.12
20:10:00	74.17
20:15:00	73.67
20:20:00	73.34
20:25:00	73.71
20:30:00	75.41
20:35:00	73.36
20:40:00	74.84
20:45:00	74.39
20:50:00	71.38
20:55:00	76.12
21:00:00	74.67
21:05:00	69.66
21:10:00	73.01
21:15:00	73.49
21:20:00	76.51
21:25:00	72.02
21:30:00	71.25
21:35:00	72.58
21:40:00	73.76
21:45:00	69.31
21:50:00	73.12
21:55:00	71.41
22:00:00	73.45
22:05:00	75.39
22:10:00	69.28
22:15:00	74.61
22:20:00	72.31
22:25:00	72.62
22:30:00	70.6
22:35:00	73.91
22:40:00	71.33
22:45:00	74.82
22:50:00	71.06
22:55:00	72.3
23:00:00	70.1
23:05:00	71.33
23:10:00	69.29
23:15:00	73.05
23:20:00	72.14
23:25:00	71.42
23:30:00	65.57
23:35:00	68.85
23:40:00	71.55
23:45:00	71.18
23:50:00	69.11
23:55:00	72.35
