Hour	HR (bpm)
12:40:00	61.67
12:45:00	62.64
12:50:00	64.0
12:55:00	60.21
13:00:00	60.92
13:05:00	60.98
13:10:00	56.51
13:15:00	61.29
13:20:00	61.46
13:25:00	61.85
13:30:00	59.74
13:35:00	63.55
13:40:00	64.07
13:45:00	60.21
13:50:00	59.24
13:55:00	66.04
14:00:00	62.49
14:05:00	60.91
14:10:00	61.66
14:15:00	62.22
14:20:00	59.06
14:25:00	60.78
14:30:00	59.04
14:35:00	61.49
14:40:00	63.58
14:45:00	66.08
14:50:00	60.77
14:55:00	63.15
15:00:00	63.92
15:05:00	67.05
15:10:00	64.73
15:15:00	66.6
15:20:00	65.94
15:25:00	66.84
15:30:00	65.82
15:35:00	66.74
15:40:00	65.75
15:45:00	64.93
15:50:00	63.35
15:55:00	67.13
16:00:00	67.84
16:05:00	69.12
16:10:00	72.34
16:15:00	66.9
16:20:00	65.18
16:25:00	68.09
16:30:00	64.79
16:35:00	69.93
16:40:00	80.42
16:45:00	86.78
16:50:00	90.0
16:55:00	101.62
17:00:00	69.33
17:05:00	70.95
17:10:00	68.92
17:15:00	69.55
17:20:00	68.48
17:25:00	68.75
17:30:00	68.33
17:35:00	72.03
17:40:00	72.67
17:45:00	70.51
17:50:00	72.06
17:55:00	73.25
18:00:00	68.06
18:05:00	72.98
18:10:00	72.64
18:15:00	71.82
18:20:00	72.33
18:25:00	68.65
18:30:00	70.09
18:35:00	71.94
18:40:00	72.13
18:45:00	68.89
18:50:00	72.99
18:55:00	75.71
19:00:00	72.88
19:05:00	75.46
19:10:00	69.24
19:15:00	73.48
19:20:00	72.68
19:25:00	75.0
19:30:00	74.12
19:35:00	72.74
19:40:00	73.64
19:45:00	74.14
19:50:00	76.83
19:55:00	77.42
20:00:00	79.09
20:05:00	75.28
20:10:00	73.59
20:15:00	75.33
20:20:00	70.53
20:25:00	70.45
20:30:00	73.31
20:35:00	77.37
20:40:00	76.34
20:45:00	74.39
20:50:00	67.23
20:55:00	78.45
21:00:00	71.79
21:05:00	75.23
21:10:00	75.46
21:15:00	75.8
21:20:00	74.03
21:25:00	73.53
21:30:00	77.06
21:35:00	72.45
21:40:00	73.85
21:45:00	71.85
21:50:00	70.42
21:55:00	68.68
22:00:00	72.94
22:05:00	69.43
22:10:00	71.62
22:15:00	70.14
22:20:00	71.12
22:25:00	70.69
22:30:00	73.27
22:35:00	72.34
22:40:00	74.62
22:45:00	70.39
22:50:00	73.7
22:55:00	70.33
23:00:00	70.32
23:05:00	71.44
23:10:00	69.33
23:15:00	74.01
23:20:00	75.63
23:25:00	72.72
23:30:00	71.18
23:35:00	70.89
23:40:00	70.57
23:45:00	73.08
23:50:00	66.33
23:55:00	72.19
