Hour	HR (bpm)
18:10:00	70.44
18:15:00	72.29
18:20:00	70.58
18:25:00	71.23
18:30:00	73.67
18:35:00	71.39
18:40:00	74.93
18:45:00	72.91
18:50:00	72.13
18:55:00	75.3
19:00:00	71.13
19:05:00	71.13
19:10:00	71.25
19:15:00	67.35
19:20:00	74.25
19:25:00	71.9
19:30:00	73.2
19:35:00	72.95
19:40:00	70.79
19:45:00	75.5
19:50:00	74.25
19:55:00	74.01
20:00:00	73.61
20:05:00	78.55
20:10:00	74.73
20:15:00	68.89
20:20:00	73.78
20:25:00	73.09
20:30:00	73.36
20:35:00	74.58
20:40:00	72.68
20:45:00	74.88
20:50:00	74.63
20:55:00	75.17
21:00:00	72.93
21:05:00	73.99
21:10:00	74.02
21:15:00	69.71
21:20:00	74.24
21:25:00	74.4
21:30:00	74.65
21:35:00	73.42
21:40:00	71.68
21:45:00	73.4
21:50:00	71.8
21:55:00	72.33
22:00:00	76.99
22:05:00	74.29
22:10:00	72.34
22:15:00	74.77
22:20:00	75.79
22:25:00	69.99
22:30:00	69.29
22:35:00	73.06
22:40:00	76.08
22:45:00	71.41
22:50:00	73.03
22:55:00	70.77
23:00:00	70.21
23:05:00	69.15
23:10:00	74.45
23:15:00	71.57
23:20:00	69.93
23:25:00	66.78
23:30:00	69.4
23:35:00	67.76
23:40:00	70.31
23:45:00	68.92
23:50:00	69.59
23:55:00	68.69
