Hour	HR (bpm)
20:55:00	72.42
21:00:00	76.87
21:05:00	70.02
21:10:00	74.02
21:15:00	71.1
21:20:00	75.03
21:25:00	73.18
21:30:00	73.77
21:35:00	71.85
21:40:00	74.39
21:45:00	73.15
21:50:00	73.9
21:55:00	73.57
22:00:00	74.11
22:05:00	70.73
22:10:00	72.21
22:15:00	71.75
22:20:00	70.73
22:25:00	71.11
22:30:00	71.93
22:35:00	72.1
22:40:00	70.94
22:45:00	72.08
22:50:00	69.63
22:55:00	71.36
23:00:00	74.19
23:05:00	70.86
23:10:00	71.21
23:15:00	73.03
23:20:00	69.71
23:25:00	74.35
23:30:00	68.44
23:35:00	72.0
23:40:00	71.72
23:45:00	69.92
23:50:00	68.5
23:55:00	71.28
