Hour	HR (bpm)
14:20:00	66.03
14:25:00	65.72
14:30:00	64.2
14:35:00	62.63
14:40:00	65.14
14:45:00	60.96
14:50:00	65.89
14:55:00	64.66
15:00:00	61.02
15:05:00	64.48
15:10:00	63.68
15:15:00	66.66
15:20:00	63.72
15:25:00	62.58
15:30:00	66.7
15:35:00	63.52
15:40:00	65.41
15:45:00	65.39
15:50:00	60.78
15:55:00	68.47
16:00:00	64.26
16:05:00	64.96
16:10:00	64.03
16:15:00	69.77
16:20:00	64.69
16:25:00	70.38
16:30:00	70.34
16:35:00	68.82
16:40:00	68.29
16:45:00	72.04
16:50:00	68.07
16:55:00	69.91
17:00:00	69.17
17:05:00	68.17
17:10:00	66.1
17:15:00	70.44
17:20:00	68.6
17:25:00	72.3
17:30:00	72.16
17:35:00	69.53
17:40:00	70.19
17:45:00	71.79
17:50:00	71.93
17:55:00	70.09
18:00:00	68.67
18:05:00	73.15
18:10:00	72.9
18:15:00	71.5
18:20:00	68.63
18:25:00	69.73
18:30:00	72.33
18:35:00	72.42
18:40:00	74.54
18:45:00	72.79
18:50:00	72.04
18:55:00	72.74
19:00:00	74.2
19:05:00	71.46
19:10:00	75.67
19:15:00	73.88
19:20:00	71.21
19:25:00	73.82
19:30:00	75.58
19:35:00	71.38
19:40:00	74.97
19:45:00	72.11
19:50:00	73.67
19:55:00	71.36
20:00:00	73.08
20:05:00	75.5
20:10:00	74.53
20:15:00	77.05
20:20:00	74.53
20:25:00	71.29
20:30:00	70.08
20:35:00	72.63
20:40:00	76.03
20:45:00	71.17
20:50:00	70.73
20:55:00	73.8
21:00:00	72.93
21:05:00	69.41
21:10:00	72.77
21:15:00	74.01
21:20:00	73.44
21:25:00	75.36
21:30:00	74.14
21:35:00	73.49
21:40:00	70.4
21:45:00	73.03
21:50:00	76.0
21:55:00	71.52
22:00:00	69.82
22:05:00	71.22
22:10:00	74.22
22:15:00	72.17
22:20:00	72.89
22:25:00	72.79
22:30:00	70.53
22:35:00	75.19
22:40:00	72.81
22:45:00	76.09
22:50:00	69.49
22:55:00	73.05
23:00:00	70.88
23:05:00	70.93
23:10:00	70.9
23:15:00	71.98
23:20:00	65.9
23:25:00	69.44
23:30:00	70.77
23:35:00	69.44
23:40:00	68.18
23:45:00	71.95
23:50:00	72.15
23:55:00	69.15
