Hour	HR (bpm)
13:10:00	64.42
13:15:00	57.15
13:20:00	60.53
13:25:00	59.9
13:30:00	61.26
13:35:00	58.32
13:40:00	60.75
13:45:00	63.96
13:50:00	61.66
13:55:00	58.74
14:00:00	60.8
14:05:00	62.82
14:10:00	66.58
14:15:00	59.74
14:20:00	60.62
14:25:00	70.21
14:30:00	75.77
14:35:00	81.81
14:40:00	84.31
14:45:00	96.43
14:50:00	62.67
14:55:00	66.1
15:00:00	67.87
15:05:00	64.57
15:10:00	66.95
15:15:00	66.02
15:20:00	69.9
15:25:00	64.63
15:30:00	66.76
15:35:00	63.82
15:40:00	64.09
15:45:00	69.75
15:50:00	67.03
15:55:00	64.79
16:00:00	67.35
16:05:00	66.51
16:10:00	73.26
16:15:00	81.48
16:20:00	84.19
16:25:00	92.79
16:30:00	98.96
16:35:00	69.69
16:40:00	68.89
16:45:00	70.93
16:50:00	67.67
16:55:00	68.17
17:00:00	68.76
17:05:00	66.66
17:10:00	72.24
17:15:00	69.69
17:20:00	71.65
17:25:00	70.9
17:30:00	69.26
17:35:00	69.76
17:40:00	67.01
17:45:00	70.48
17:50:00	73.24
17:55:00	68.32
18:00:00	76.75
18:05:00	72.46
18:10:00	71.76
18:15:00	70.06
18:20:00	71.38
18:25:00	70.38
18:30:00	76.32
18:35:00	69.76
18:40:00	72.57
18:45:00	66.51
18:50:00	70.48
18:55:00	72.01
19:00:00	74.77
19:05:00	70.67
19:10:00	73.41
19:15:00	70.73
19:20:00	73.94
19:25:00	72.49
19:30:00	73.64
19:35:00	75.46
19:40:00	70.32
19:45:00	69.72
19:50:00	73.83
19:55:00	71.37
20:00:00	73.76
20:05:00	71.2
20:10:00	75.98
20:15:00	74.19
20:20:00	74.51
20:25:00	73.56
20:30:00	73.0
20:35:00	72.45
20:40:00	70.43
20:45:00	75.63
20:50:00	77.58
20:55:00	70.17
21:00:00	83.06
21:05:00	84.96
21:10:00	90.3
21:15:00	98.1
21:20:00	102.47
21:25:00	75.09
21:30:00	76.84
21:35:00	69.74
21:40:00	72.71
21:45:00	74.36
21:50:00	72.04
21:55:00	72.41
22:00:00	73.39
22:05:00	69.13
22:10:00	75.62
22:15:00	71.97
22:20:00	75.15
22:25:00	71.34
22:30:00	74.11
22:35:00	74.55
22:40:00	72.28
22:45:00	72.08
22:50:00	69.86
22:55:00	69.67
23:00:00	72.58
23:05:00	72.73
23:10:00	70.45
23:15:00	73.3
23:20:00	70.43
23:25:00	70.98
23:30:00	70.48
23:35:00	69.3
23:40:00	69.26
23:45:00	69.87
23:50:00	68.66
23:55:00	71.54
