Hour	HR (bpm)
15:00:00	66.18
15:05:00	64.17
15:10:00	61.39
15:15:00	67.71
15:20:00	67.38
15:25:00	65.92
15:30:00	64.12
15:35:00	66.29
15:40:00	67.33
15:45:00	63.83
15:50:00	64.14
15:55:00	72.18
16:00:00	69.33
16:05:00	66.22
16:10:00	69.86
16:15:00	66.28
16:20:00	67.73
16:25:00	72.4
16:30:00	73.69
16:35:00	70.42
16:40:00	67.45
16:45:00	66.19
16:50:00	68.07
16:55:00	72.77
17:00:00	81.47
17:05:00	90.59
17:10:00	96.83
17:15:00	100.68
17:20:00	69.41
17:25:00	68.99
17:30:00	70.07
17:35:00	69.86
17:40:00	71.91
17:45:00	71.85
17:50:00	70.72
17:55:00	71.14
18:00:00	71.7
18:05:00	73.11
18:10:00	69.04
18:15:00	71.14
18:20:00	75.55
18:25:00	73.96
18:30:00	71.93
18:35:00	68.83
18:40:00	75.12
18:45:00	71.83
18:50:00	71.27
18:55:00	70.47
19:00:00	76.62
19:05:00	74.7
19:10:00	73.19
19:15:00	76.58
19:20:00	75.78
19:25:00	72.3
19:30:00	69.98
19:35:00	72.42
19:40:00	72.84
19:45:00	69.0
19:50:00	74.62
19:55:00	73.25
20:00:00	74.5
20:05:00	71.61
20:10:00	74.39
20:15:00	69.43
20:20:00	74.58
20:25:00	76.05
20:30:00	76.31
20:35:00	70.62
20:40:00	76.12
20:45:00	72.12
20:50:00	73.56
20:55:00	75.2
21:00:00	71.91
21:05:00	74.74
21:10:00	70.0
21:15:00	75.54
21:20:00	69.59
21:25:00	73.78
21:30:00	74.62
21:35:00	72.43
21:40:00	72.11
21:45:00	72.47
21:50:00	73.46
21:55:00	72.45
22:00:00	71.33
22:05:00	70.08
22:10:00	72.78
22:15:00	74.8
22:20:00	71.91
22:25:00	71.02
22:30:00	68.9
22:35:00	71.54
22:40:00	69.23
22:45:00	71.24
22:50:00	69.59
22:55:00	71.35
23:00:00	70.68
23:05:00	72.06
23:10:00	74.83
23:15:00	84.29
23:20:00	85.41
23:25:00	93.09
23:30:00	101.26
23:35:00	68.43
23:40:00	78.84
23:45:00	88.09
23:50:00	95.38
23:55:00	99.65
