Hour	HR (bpm)
16:55:00	97.03
17:00:00	98.83
17:05:00	67.22
17:10:00	70.01
17:15:00	67.86
17:20:00	67.9
17:25:00	70.53
17:30:00	67.56
17:35:00	73.06
17:40:00	67.94
17:45:00	71.28
17:50:00	68.24
17:55:00	72.57
18:00:00	68.07
18:05:00	71.11
18:10:00	78.37
18:15:00	83.32
18:20:00	88.74
18:25:00	98.84
18:30:00	102.75
18:35:00	73.92
18:40:00	73.63
18:45:00	73.49
18:50:00	69.72
18:55:00	72.04
19:00:00	71.96
19:05:00	72.87
19:10:00	75.53
19:15:00	71.36
19:20:00	72.17
19:25:00	72.96
19:30:00	72.06
19:35:00	71.35
19:40:00	72.34
19:45:00	72.99
19:50:00	68.61
19:55:00	73.39
20:00:00	72.59
20:05:00	73.32
20:10:00	74.2
20:15:00	71.09
20:20:00	75.64
20:25:00	75.94
20:30:00	74.99
20:35:00	74.82
20:40:00	70.44
20:45:00	71.65
20:50:00	71.13
20:55:00	69.55
21:00:00	72.43
21:05:00	73.69
21:10:00	74.28
21:15:00	75.46
21:20:00	74.95
21:25:00	74.01
21:30:00	73.15
21:35:00	74.29
21:40:00	73.82
21:45:00	69.73
21:50:00	74.13
21:55:00	73.84
22:00:00	71.89
22:05:00	71.04
22:10:00	66.75
22:15:00	75.82
22:20:00	71.36
22:25:00	72.57
22:30:00	73.19
22:35:00	74.4
22:40:00	73.52
22:45:00	70.78
22:50:00	70.99
22:55:00	72.41
23:00:00	73.58
23:05:00	74.05
23:10:00	68.97
23:15:00	79.44
23:20:00	81.81
23:25:00	88.67
23:30:00	95.44
23:35:00	102.21
23:40:00	69.89
23:45:00	70.79
23:50:00	68.51
23:55:00	69.21
