Hour	HR (bpm)
21:50:00	73.53
21:55:00	76.94
22:00:00	70.87
22:05:00	70.83
22:10:00	71.44
22:15:00	72.39
22:20:00	67.42
22:25:00	67.73
22:30:00	71.58
22:35:00	73.79
22:40:00	68.92
22:45:00	72.84
22:50:00	72.73
22:55:00	72.13
23:00:00	71.49
23:05:00	70.94
23:10:00	65.99
23:15:00	75.48
23:20:00	72.17
23:25:00	68.09
23:30:00	66.17
23:35:00	70.35
23:40:00	69.21
23:45:00	69.54
23:50:00	66.75
23:55:00	70.91
