Hour	HR (bpm)
19:35:00	70.52
19:40:00	73.28
19:45:00	74.7
19:50:00	71.66
19:55:00	73.11
20:00:00	75.31
20:05:00	72.84
20:10:00	74.79
20:15:00	74.48
20:20:00	70.84
20:25:00	77.16
20:30:00	76.94
20:35:00	72.93
20:40:00	73.58
20:45:00	73.74
20:50:00	77.52
20:55:00	70.61
21:00:00	75.43
21:05:00	73.65
21:10:00	70.54
21:15:00	75.64
21:20:00	73.56
21:25:00	74.97
21:30:00	75.67
21:35:00	72.07
21:40:00	72.57
21:45:00	71.16
21:50:00	67.75
21:55:00	72.33
22:00:00	72.75
22:05:00	69.57
22:10:00	72.06
22:15:00	75.46
22:20:00	73.98
22:25:00	73.34
22:30:00	68.99
22:35:00	71.6
22:40:00	76.3
22:45:00	74.12
22:50:00	72.71
22:55:00	69.85
23:00:00	69.92
23:05:00	70.94
23:10:00	73.46
23:15:00	75.13
23:20:00	72.64
23:25:00	68.03
23:30:00	73.29
23:35:00	72.19
23:40:00	67.47
23:45:00	66.09
23:50:00	74.02
23:55:00	69.95
