Hour	HR (bpm)
12:40:00	59.45
12:45:00	62.09
12:50:00	59.07
12:55:00	63.84
13:00:00	60.39
13:05:00	58.03
13:10:00	61.49
13:15:00	62.14
13:20:00	60.39
13:25:00	62.55
13:30:00	59.74
13:35:00	64.61
13:40:00	59.76
13:45:00	62.27
13:50:00	60.36
13:55:00	63.34
14:00:00	61.98
14:05:00	61.05
14:10:00	61.28
14:15:00	61.02
14:20:00	61.33
14:25:00	62.74
14:30:00	64.84
14:35:00	65.99
14:40:00	64.45
14:45:00	68.7
14:50:00	61.55
14:55:00	62.7
15:00:00	65.8
15:05:00	65.71
15:10:00	66.0
15:15:00	64.29
15:20:00	66.63
15:25:00	66.57
15:30:00	64.69
15:35:00	66.43
15:40:00	64.4
15:45:00	65.87
15:50:00	61.72
15:55:00	63.71
16:00:00	67.33
16:05:00	66.81
16:10:00	69.37
16:15:00	70.43
16:20:00	68.54
16:25:00	70.76
16:30:00	67.3
16:35:00	69.64
16:40:00	72.67
16:45:00	66.87
16:50:00	71.51
16:55:00	71.35
17:00:00	66.64
17:05:00	68.93
17:10:00	67.6
17:15:00	68.98
17:20:00	69.26
17:25:00	71.06
17:30:00	70.19
17:35:00	72.21
17:40:00	70.3
17:45:00	70.23
17:50:00	73.22
17:55:00	73.59
18:00:00	70.55
18:05:00	67.88
18:10:00	73.48
18:15:00	72.21
18:20:00	72.89
18:25:00	74.94
18:30:00	70.34
18:35:00	71.58
18:40:00	71.61
18:45:00	72.98
18:50:00	70.97
18:55:00	74.86
19:00:00	71.45
19:05:00	74.48
19:10:00	74.35
19:15:00	72.27
19:20:00	69.51
19:25:00	73.92
19:30:00	70.85
19:35:00	73.71
19:40:00	74.53
19:45:00	74.2
19:50:00	71.46
19:55:00	74.77
20:00:00	71.6
20:05:00	76.27
20:10:00	70.4
20:15:00	80.04
20:20:00	85.59
20:25:00	91.02
20:30:00	98.84
20:35:00	101.63
20:40:00	72.32
20:45:00	72.7
20:50:00	72.94
20:55:00	79.91
21:00:00	74.37
21:05:00	73.25
21:10:00	72.82
21:15:00	70.75
21:20:00	76.8
21:25:00	72.63
21:30:00	71.35
21:35:00	73.3
21:40:00	73.28
21:45:00	72.42
21:50:00	74.55
21:55:00	72.56
22:00:00	74.39
22:05:00	70.7
22:10:00	73.57
22:15:00	72.78
22:20:00	69.27
22:25:00	70.56
22:30:00	73.46
22:35:00	69.63
22:40:00	70.89
22:45:00	73.45
22:50:00	68.73
22:55:00	73.34
23:00:00	70.59
23:05:00	67.68
23:10:00	69.04
23:15:00	72.21
23:20:00	73.27
23:25:00	71.13
23:30:00	70.55
23:35:00	71.53
23:40:00	70.77
23:45:00	72.5
23:50:00	69.23
23:55:00	71.07
