Hour	HR (bpm)
08:50:00	64.35
08:55:00	58.3
09:00:00	61.84
09:05:00	61.64
09:10:00	58.72
09:15:00	61.3
09:20:00	58.87
09:25:00	61.55
09:30:00	63.25
09:35:00	61.36
09:40:00	65.88
09:45:00	61.51
09:50:00	58.63
09:55:00	59.74
10:00:00	59.93
10:05:00	60.67
10:10:00	59.14
10:15:00	61.79
10:20:00	62.43
10:25:00	57.67
10:30:00	56.84
10:35:00	58.96
10:40:00	58.62
10:45:00	58.79
10:50:00	63.47
10:55:00	58.87
11:00:00	62.68
11:05:00	57.91
11:10:00	62.2
11:15:00	59.19
11:20:00	60.02
11:25:00	63.33
11:30:00	61.69
11:35:00	62.53
11:40:00	56.58
11:45:00	59.78
11:50:00	61.31
11:55:00	55.95
12:00:00	59.98
12:05:00	61.2
12:10:00	60.65
12:15:00	62.73
12:20:00	59.18
12:25:00	61.56
12:30:00	62.28
12:35:00	59.67
12:40:00	58.16
12:45:00	60.92
12:50:00	68.07
12:55:00	69.85
13:00:00	78.9
13:05:00	83.82
13:10:00	91.31
13:15:00	60.22
13:20:00	63.61
13:25:00	60.32
13:30:00	60.13
13:35:00	60.57
13:40:00	65.99
13:45:00	59.83
13:50:00	61.06
13:55:00	64.39
14:00:00	61.5
14:05:00	67.97
14:10:00	60.24
14:15:00	62.86
14:20:00	65.46
14:25:00	67.57
14:30:00	65.51
14:35:00	65.84
14:40:00	62.63
14:45:00	64.02
14:50:00	61.4
14:55:00	63.09
15:00:00	64.11
15:05:00	64.23
15:10:00	68.44
15:15:00	79.13
15:20:00	83.3
15:25:00	90.92
15:30:00	98.0
15:35:00	64.96
15:40:00	65.49
15:45:00	67.78
15:50:00	67.37
15:55:00	67.6
16:00:00	66.24
16:05:00	63.68
16:10:00	65.59
16:15:00	67.25
16:20:00	67.67
16:25:00	69.29
16:30:00	68.72
16:35:00	65.67
16:40:00	67.46
16:45:00	67.53
16:50:00	71.29
16:55:00	70.12
17:00:00	71.2
17:05:00	66.57
17:10:00	66.84
17:15:00	67.03
17:20:00	71.15
17:25:00	72.9
17:30:00	74.69
17:35:00	66.81
17:40:00	67.94
17:45:00	73.25
17:50:00	68.88
17:55:00	71.03
18:00:00	70.47
18:05:00	71.86
18:10:00	70.42
18:15:00	71.56
18:20:00	70.83
18:25:00	74.07
18:30:00	73.79
18:35:00	74.18
18:40:00	70.61
18:45:00	69.67
18:50:00	75.31
18:55:00	73.02
19:00:00	77.19
19:05:00	86.09
19:10:00	93.63
19:15:00	97.85
19:20:00	98.84
19:25:00	76.25
19:30:00	75.66
19:35:00	71.24
19:40:00	72.33
19:45:00	73.07
19:50:00	73.96
19:55:00	75.43
20:00:00	72.67
20:05:00	72.56
20:10:00	77.33
20:15:00	74.11
20:20:00	75.91
20:25:00	80.78
20:30:00	87.79
20:35:00	90.83
20:40:00	98.19
20:45:00	102.62
20:50:00	68.07
20:55:00	76.2
21:00:00	73.66
21:05:00	73.05
21:10:00	75.41
21:15:00	73.79
21:20:00	73.7
21:25:00	72.51
21:30:00	71.99
21:35:00	74.84
21:40:00	71.14
21:45:00	72.88
21:50:00	72.99
21:55:00	72.74
22:00:00	71.31
22:05:00	71.27
22:10:00	72.84
22:15:00	73.08
22:20:00	74.14
22:25:00	70.85
22:30:00	73.24
22:35:00	72.18
22:40:00	70.15
22:45:00	71.55
22:50:00	70.41
22:55:00	71.69
23:00:00	69.75
23:05:00	66.12
23:10:00	74.2
23:15:00	73.12
23:20:00	71.75
23:25:00	72.36
23:30:00	70.79
23:35:00	68.23
23:40:00	70.8
23:45:00	72.53
23:50:00	70.82
23:55:00	70.39
