Hour	HR (bpm)
21:15:00	76.16
21:20:00	76.71
21:25:00	73.45
21:30:00	72.95
21:35:00	74.82
21:40:00	72.53
21:45:00	69.61
21:50:00	74.03
21:55:00	74.37
22:00:00	72.08
22:05:00	70.15
22:10:00	72.67
22:15:00	70.81
22:20:00	75.27
22:25:00	69.54
22:30:00	71.85
22:35:00	73.53
22:40:00	73.42
22:45:00	70.5
22:50:00	68.77
22:55:00	78.31
23:00:00	82.86
23:05:00	87.13
23:10:00	96.31
23:15:00	100.18
23:20:00	74.08
23:25:00	69.97
23:30:00	70.76
23:35:00	69.43
23:40:00	75.23
23:45:00	71.64
23:50:00	69.07
23:55:00	67.88
